id,doi,title,abstract,authors,publication_date,journal,source_database,keywords,url,citation_count,language,paper_type,year_abs,jd,am_day,data_hash,created_at
561,10.2307/jj.32831078.3,List of Illustrations,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.3,0,en,book-chapter,2026,2461046.5,722882.5,78a5c2842951ea5f8cc9fc9ec8c85af7,2025-11-04 00:22:52
562,10.2307/jj.32831078.15,Town of Manningtree,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.15,0,en,book-chapter,2026,2461046.5,722882.5,e6e2ae4d80e3eb24c62f3ee5de3957ac,2025-11-04 00:22:52
563,10.2307/jj.32831078.2,Table of Contents,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.2,0,en,book-chapter,2026,2461046.5,722882.5,353b32f993be8aa127b374d4b31191bb,2025-11-04 00:22:52
564,10.2307/jj.32831078.12,Manor of Sampford Arundel,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.12,0,en,book-chapter,2026,2461046.5,722882.5,65d1c3028a44a96c2e3628f0e9c88768,2025-11-04 00:22:52
565,10.2307/jj.32831078.6,Introduction,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.6,0,en,book-chapter,2026,2461046.5,722882.5,12aa832c3879ee155ecbd2859bb10c44,2025-11-04 00:22:52
566,10.2307/jj.32831078.11,Manor of Netherton,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.11,0,en,book-chapter,2026,2461046.5,722882.5,c7f017778944043f5808a011bfa5ced7,2025-11-04 00:22:52
567,10.2307/jj.32831078.13,Manor of Northleigh,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.13,0,en,book-chapter,2026,2461046.5,722882.5,5ba32788a7ff84732c8efd3b53d731ca,2025-11-04 00:22:52
568,10.2307/jj.32831078.19,Bibliography,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.19,0,en,book-chapter,2026,2461046.5,722882.5,0d25e3008046841b7ed688c741bd0e98,2025-11-04 00:22:52
569,10.2307/jj.32831078.16,Manor of Gusford,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.16,0,en,book-chapter,2026,2461046.5,722882.5,fc48552afcc3270842cc4186bda18048,2025-11-04 00:22:52
570,10.2307/jj.32831078.5,List of Abbreviations,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.5,0,en,book-chapter,2026,2461046.5,722882.5,ac64d05ad73e6e4ff842a0da0557909f,2025-11-04 00:22:52
571,10.2307/jj.32831078.20,Index of Surnames,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.20,0,en,book-chapter,2026,2461046.5,722882.5,9c1e7574cb20299797823fd5d64cdf33,2025-11-04 00:22:52
572,10.2307/jj.32831078,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,,,2026-01-06,,crossref,medieval,https://doi.org/10.2307/jj.32831078,0,en,monograph,2026,2461046.5,722882.5,5649e70f437b437e826e9d3ea9f91042,2025-11-04 00:22:52
573,10.2307/jj.32831078.8,Manor of Rockbeare,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.8,0,en,book-chapter,2026,2461046.5,722882.5,32072ab130f05f58ec07ab3ab87b7cf6,2025-11-04 00:22:52
574,10.2307/jj.32831078.9,Manor of Dunsford,,,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.9,0,en,book-chapter,2026,2461046.5,722882.5,c2bfe42fb820050a09120406e1097bd0,2025-11-04 00:22:52
575,10.2307/jj.32831078.4,Preface and Acknowledgements,,Des Atkinson,2026-01-06,The Lands of a Medieval Devon Nunnery: the Extents of Canonsleigh Abbey,crossref,medieval,https://doi.org/10.2307/jj.32831078.4,0,en,book-chapter,2026,2461046.5,722882.5,48b04f353b4fa2f1840f63bf4c0c68f7,2025-11-04 00:22:52
1,,Endoscopic Closure Combined With the Endoscopic Submucosal Dissection Technique and Over-the-scope Clip for Chronic Aortoesophageal Fistula: A Case Report.,"Aortoesophageal fistula (AEF) is a rare but life-threatening condition. Initial management typically includes thoracic endovascular aortic repair (TEVAR) or aortic graft replacement to achieve hemostasis, followed by esophagectomy with aortic graft replacement and greater omentum wrapping to eliminate the source of infection. We report a case of successful endoscopic closure of a chronic esophageal fistula secondary to AEF. A 63-year-old man presented with hematemesis. He had a history of two ascending aortic replacements and one descending aortic replacement for aortic dissection. Computed tomography revealed a pseudoaneurysm at the graft anastomosis site and perforation into the esophagus. He was diagnosed with AEF and underwent TEVAR for hemostasis. Although the bleeding was stopped, follow-up imaging confirmed a residual fistula. Because of his poor general condition, surgery was contraindicated, and endoscopic closure was attempted. Initial treatment with hemostasis clips was ineffective. A second attempt using polyglycolic acid sheets, fibrin glue, and hemostasis clips with endoscopic submucosal dissection (ESD) achieved closure, but the fistula reopened after 5 months. Finally, the combination of ESD and over-the-scope clip (OTSC) achieved complete and sustained closure. The patient was discharged after 3 months but died 8 months postoperatively owing to idiopathic splenic rupture. This case demonstrates that the combination of ESD and OTSC may be an effective treatment option for chronic esophageal fistulas caused by AEF.",Ryosuke Kawagoe; Toshiaki Narasaka; Takashi Mamiya; Masaaki Nishi; Kiichiro Tsuchiya,2026-01-01,DEN open,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40909211/,0,en,journal_article,2026,2461041.5,722877.5,80c266beac525044e170c28df89d216d,2025-11-04 00:22:52
2,,Wirsungocele as a Rare Cause of Recurrent Pancreatitis: Etiology and Therapeutic Insights.,"Wirsungocele, a cystic dilation at the end of the main pancreatic duct, is associated with recurrent acute pancreatitis. A 52-year-old man presented to our hospital with recurrent epigastric pain over an 8-month period with a history of multiple medical visits for the same complaint. Endoscopic ultrasound (EUS) and magnetic resonance cholangiopancreatography (MRCP) revealed focal cystic dilatation at the end of the main pancreatic duct; thus, he was diagnosed with Wirsungocele. He underwent endoscopic pancreatic sphincterotomy and 5Fr 4 cm pancreatic duct stent placement; the pancreatic duct stent was removed 1 month later. Magnetic resonance imaging performed 3 months after discharge revealed no cystic dilation, and he has had no recurrence of pancreatitis for at least 6 months. Dysfunction of the sphincter of Oddi, weakening of the pancreatic duct wall, inflammation and recurrent stress, elevated intraductal pressure, and genetic and structural factors are suspected mechanisms behind the pathophysiology of Wirsungocele. Although the etiology of Wirsungocele is not known, its timely identification and treatment are critical to preventing recurrent episodes of pancreatitis. This case demonstrates the diagnostic value of combining MRCP and EUS as well as the therapeutic benefits of endoscopic intervention, including sphincterotomy and stent placement, in managing Wirsungocele-associated recurrent pancreatitis. Given the paucity of reports on recurrent pancreatitis due to the Wirsungocele, we herein report this case and review the literature.",Sorano Ichiya; Jun Nakahodo; Shunsuke Imaeda; Ryogo Minami; Fumio Kakizaki; Wataru Ujita; Hiroki Tabata; Kazuro Chiba; Toshiro Iizuka,2026-01-01,DEN open,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40476145/,0,en,journal_article,2026,2461041.5,722877.5,0b884962d318010106cc839f19e519d1,2025-11-04 00:22:52
3,,A case of hemobilia caused by a pseudoaneurysm resulting in obstructive cholangitis in a patient who underwent plastic stent placement for pancreatic cancer (with video).,"Hemobilia, or hemorrhage within the biliary system, is an uncommon cause of stent obstruction associated with bile duct strictures that are rarely observed with plastic stents. Reports of a pseudoaneurysm as a cause of hemobilia after plastic stent placement are also rare. We present a rare case of hemobilia caused by a pseudoaneurysm that resulted in obstructive cholangitis in a patient who underwent plastic stent placement for bile duct invasion caused by pancreatic cancer. A 78-year-old man with a history of stroke who was using antiplatelet therapy presented with obstructive jaundice caused by locally advanced pancreatic cancer and underwent endoscopic plastic stent placement in the bile duct followed by concurrent chemoradiotherapy. Second-line chemotherapy was administered as the disease progressed; however, he experienced obstructive cholangitis and was admitted to our hospital. Hemobilia was identified as the underlying cause; notably, it was not evident during the initial evaluation and was diagnosed during endoscopic stent replacement. Emergency angiography revealed a pseudoaneurysm of the posterior superior pancreaticoduodenal artery, which was successfully treated using coil embolization. Cholangitis and hemobilia resolved, and the patient was discharged without bleeding recurrence.",Yusuke Seyama; Akinori Sugaya; Ken Koyama; Hiroyuki Honda; Hajime Ishibashi; Masaharu Yamaoka; Mitsuharu Ozeki; Mitsuhide Goto; Masahiro Araki; Kenji Amagai,2026-01-01,DEN open,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40309043/,0,en,journal_article,2026,2461041.5,722877.5,85fd8c62d62c90509eb43d0310ad8f19,2025-11-04 00:22:52
4,,Gas mixture in noninvasive ventilation.,"Noninvasive ventilation (NIV) and high-flow nasal cannula are increasingly used to treat acute respiratory failure. Because many of these patients could also benefit from inhaled medications, combining aerosol therapy with NIV or high-flow nasal cannula is a promising approach. Effective drug delivery to the lungs is crucial for successful aerosol therapy during NIV. Prior research has identified several factors that affect aerosol delivery efficiency in NIV patients. Medical gases have a long history of use in managing various respiratory conditions. Among them, oxygen is frequently used for patients with hypoxia (e.g., hypoxemic respiratory failure and in newborns). In addition to deoxygenation, helium oxygen mixture and nitric oxide can also be administered through devices such as masks combined with NIV. This narrative review aims to provide a comprehensive overview on the application of gas mixtures (such as helium oxygen mixtures and nitric oxide) in NIV, focusing on their efficacy, safety, and optimization strategies in different clinical settings.",Mostafa Elshazly; Garuti Giancario; Benan Bayrakci; Jose Luis Sandoval; Hebatallah Hesham Ahmed; Antonio M Esquinas,2026-01-01,Medical gas research,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40580190/,0,en,journal_article,2026,2461041.5,722877.5,c70024b3a2c0fc515403c1e90baa84c0,2025-11-04 00:22:52
10,,Berotralstat effectiveness and safety in patients with hereditary angioedema with normal C1 inhibitor.,"Hereditary angioedema (HAE) with normal C1 inhibitor (nC1-INH) is the least common endotype of HAE, a rare disorder with localized, intermittent attacks of soft tissue swelling. Prophylactic treatments are available across HAE endotypes, including berotralstat, a once-daily oral inhibitor of plasma kallikrein.",Matthew S Buckland; Isabelle Boccon-Gibod; Claire De Moreuil; Sébastien Sanges,2026-01-01,The journal of allergy and clinical immunology. Global,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41180162/,0,en,journal_article,2026,2461041.5,722877.5,eea9f46c229227535311cf49c5c56a98,2025-11-04 00:22:52
11,,Atypical spindle cell lipomatous tumor of the perineum.,"A 61-year-old male with no significant personal or family medical history presented to the urology department with a perineal mass that had been present for 1-2 years but had shown rapid growth over the last 2-3 months, with no associated symptoms. Laboratory tests were mostly unremarkable, except for slightly elevated blood glucose (109 mg/dL). Perineal ultrasound revealed a large, well-defined, solid, heterogeneous, isoechoic lesion with internal vascularity on color Doppler. Magnetic resonance imaging with intravenous contrast demonstrated a voluminous mass located beneath the right corpus cavernosum. The lesion showed heterogeneous signal intensity, with a characteristic swirling appearance, predominantly hyperintense on T2-weighted sequences, suggesting the possibility of a spindle cell tumor such as an aggressive angiomyxoma. Surgical resection with curative intent was performed. Histopathological examination revealed a spindle cell neoplasm with patchy positivity for CD34, SOX10, and desmin, and no immunoreactivity for estrogen or progesterone receptors, MUC4, or STAT6. Fluorescence in situ hybridization analysis for MDM2 gene amplification was negative, supporting the diagnosis of atypical spindle cell lipomatous tumor (ASCLT). ASCLT is a rare, benign adipocytic neoplasm typically affecting middle-aged adults, with a slight male predilection. It most occurs in the extremities (eg, hands, feet, and thighs) and usually presents as a slow-growing, painless mass. Perineal involvement has not been previously reported. Complete surgical resection with clear margins is essential to prevent local recurrence.",Patricia María José Manganaro; Paula Magalí Troncoso; Cristian Andrés Echavarría Cadena; Carlos Javier Buelvas Pertúz; Juan Elías Miranda Sarmiento; Gabriel Andrés Favre; Gastón Javier Rey Valzacchi; Pablo Daniel Roitman; Jorge Alberto Ocantos,2026-01-01,Radiology case reports,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41142860/,0,en,journal_article,2026,2461041.5,722877.5,21a0d19e1eb487064b13350736bcbc65,2025-11-04 00:22:52
12,,Secondary bilateral adrenal Burkitt lymphoma with hepatic and renal involvement in a 17-year-old patient: A rare case report and literature review.,"Secondary adrenal involvement by lymphoma is rare in adolescents, and Burkitt lymphoma in this location is exceptional. We report a 17-year-old male with no prior medical history who presented with 3 months of persistent bilateral flank pain and significant unexplained weight loss. Contrast-enhanced computed tomography (CT) demonstrated large bilateral adrenal masses with central necrosis and direct contiguous extension into the adjacent liver and kidneys, while adrenal function remained preserved. No residual adrenal parenchyma was identifiable. CT-guided biopsy and immunohistochemistry confirmed Burkitt lymphoma with diffuse CD20 expression and a Ki-67 proliferation index approaching 100%. The patient received the pediatric-adapted Lymphomes Malins B (LMB) chemotherapy protocol. This case highlights the diagnostic challenges and aggressive behavior of adrenal Burkitt lymphoma in young patients and emphasizes the importance of early recognition, biopsy, and prompt initiation of intensive therapy.",Nora Elmassoudi; Yasmine Aznague; Mohamed Ayez; Said Adnor; Mohamed Laghdaf Maouelainin; Abir Saalaoui; Mohamed Tbouda; Hassan Doulhousne; Soukaina Wakrim; Abdennasser Elkharras,2026-01-01,Radiology case reports,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41142855/,0,en,journal_article,2026,2461041.5,722877.5,cf70b9973425d1dc7e040890f51293fe,2025-11-04 00:22:52
13,,"Bipolar Disorder VII: Family History and Its Relationship With Suicide Attempts, Severity, and the Prophylactic Effect of Lithium Treatment in a Long-Term Follow-Up Study of Bipolar Disorder.",Family history (FH) of affective disorders (ADs) is important for the course of bipolar disorder (BD).,Per-Olof Nylander; Erik Lexne; Christer Lehman; Lars Brudin; Finn Bengtsson,2026-01-01,Biological psychiatry global open science,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41141386/,0,en,journal_article,2026,2461041.5,722877.5,f4122d8b16946e29fd8e5a4ca1b26b17,2025-11-04 00:22:52
14,,Assessing the Impact of Pharmacological Pupil Dilation on Anterior Chamber Cells Counting Using OCT.,"Anterior chamber (AC) cells are seen as hyperreflective dots (HRDs) on anterior segment OCT (AS-OCT), but many factors can affect their objective counting. The aim of this study was to evaluate the effect of pharmacological dilation with tropicamide 0.5% (T) or phenylephrine 2.5% + tropicamide 0.5% (PH + T) on the assessment of AC HRDs density measured in healthy eyes by AS-OCT.",Priscilla Manni; Francesco Romano; Matteo Airaldi; Chiara Zaffalon; Lucrezia Barbieri; Federico Zicarelli; Marta Oldani; Domenico Chisari; Luca Cimino; Alessandro Invernizzi,2026-01-01,Ophthalmology science,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41140905/,0,en,journal_article,2026,2461041.5,722877.5,76ecc0f6881b30c74a04c04b81a6a643,2025-11-04 00:22:52
15,,Baseline Relationships between Visual Function and Inflammatory Markers in the Registry of Moderated-Stage Retinitis Pigmentosa.,To analyze the association between visual function and inflammatory markers in the baseline data of a prospective natural history registry of patients with typical retinitis pigmentosa (RP) (Retinitis Pigmentosa Progression and Inflammatory Marker Registry Study [RP-PRIMARY Study]).,Takahiro Hisai; Sakurako Shimokawa; Masatoshi Fukushima; Kohta Fujiwara; Yoshito Koyanagi; Akie Hirata; Atsushi Takada; Fuyuka Miyahara; Naoki Nakashima; Yuko Kobayakawa; Go Mawatari; Masataka Ishizu; Naoki Toyama; Tomoko Kaida; Kazunori Miyata; Yasuhiro Ikeda; Koh-Hei Sonoda; Yusuke Murakami,2026-01-01,Ophthalmology science,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41140900/,0,en,journal_article,2026,2461041.5,722877.5,319082ca22524b16b967c85f42a53f50,2025-11-04 00:22:52
16,,Recent Abdominal Surgery as a Risk Factor for Unfavorable Immune-Mediated Colitis Outcomes.,"Risk factors for immune checkpoint inhibitor (ICI) therapy enterocolitis (IMC) have not been greatly explored. Abdominal surgery can reduce bacterial diversity, increase the presence of pathogenic bacteria, and lead to inflammatory changes. This retrospective analysis seeks to determine if a history of recent abdominal surgery in patients who receive ICI therapy affects the severity and duration of enterocolitis.",Rohan Ahuja; Malek Shatila; Jay Shah; Cristina Natha; Varun Vemulapalli MDi; Nitish Mittal; Jasmine Mikal Haydel; Irene Jeong-Ah Lee; Andres Caleb Urias Rivera; Carolina Colli Cruz; Bryan Schneider; Shilpa Grover; Aliyah Pabani; Anusha S Thomas; Yinghong Wang,2026-01-01,Gastro hep advances,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41140766/,0,en,journal_article,2026,2461041.5,722877.5,a1f8d656ddbe207536fe23c538bf3b3f,2025-11-04 00:22:52
17,,The Impact of Cirrhosis Severity and Spironolactone on Sex Hormone Levels in Men.,Men with cirrhosis frequently experience endocrine dysfunction which is worsened with use of spironolactone for ascites. Both decreased testosterone and increased estrogen levels have been incriminated for these effects.,Asli Akin Belli; Ben Flikshteyn; Yonatan Ziv; Angela Lu; Garrick Luo; Nachum Lebovics; Samuel H Sigal,2026-01-01,Gastro hep advances,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41140763/,0,en,journal_article,2026,2461041.5,722877.5,614d95162a94054ff6aabf1124bffcc5,2025-11-04 00:22:52
18,,Leveraging Natural Language Processing to Accurately Identify Histologically Confirmed Esophageal and Gastric Premalignant and Malignant Conditions Using a Large-Scale Health-Record Linked Genomic Biobank.,"Our understanding of the epidemiology and natural history of gastroesophageal precancerous conditions is limited by a lack of robust analyses using large-scale individual-level data. We aimed to develop and validate a natural language processing (NLP) algorithm to identify and phenotype esophageal and gastric precancerous conditions and cancer and apply this to the Million Veteran Program (MVP), a uniquely powerful nationwide genomic biobank linked to individual-level electronic health record data.",Aaron Giera; Kyriacos Markianos; Andrew J Gawron; Samir Gupta; Saiju Pyarajan; Purushotham Karnam; Lin Liu; Shailja C Shah,2026-01-01,Gastro hep advances,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41140761/,0,en,journal_article,2026,2461041.5,722877.5,6fe4fb4daf38009d7f78974bd4932907,2025-11-04 00:22:52
19,,Uncommon findings of primary diffuse large B-cell lymphoma of the central nervous system: Multifocal simultaneous hemorrhage.,"A 60-year-old immunocompetent man presented with a 5-day history of headache. Neurological examination revealed mild disturbance of consciousness and left homonymous hemianopia. Brain CT revealed multiple hyperdense lesions, and T2*-weighted MRI showed hypointense signals indicative of intratumoral hemorrhage. FDG-PET demonstrated intense and uniform uptake across all lesions. Histopathological analysis of a biopsied lesion confirmed the diagnosis of primary diffuse large B-cell lymphoma of the central nervous system (PCNS-DLBCL). This case is notable for the rare presentation of PCNS-DLBCL with multiple hemorrhagic lesions in an immunocompetent patient. It underscores the need to consider PCNS-DLBCL in the differential diagnosis of hemorrhagic brain lesions and highlights the diagnostic utility of advanced imaging techniques.",Ryo Takahashi; Sho Koyasu; Takeshi Sawada; Takashi Umeda; Jumpei Sugiyama; Takayoshi Ishimori,2026-01-01,Radiology case reports,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41127469/,0,en,journal_article,2026,2461041.5,722877.5,c7f9582628ef7804d7b280a0a0c38a45,2025-11-04 00:22:52
20,,Robot-Assisted Bladder Neck Reconstruction in Refractory Vesicourethral Anastomot-ic Stenosis - A Single-Center Experience from a Specialized Urinary Tract Repair and Reconstruction Center.,To investigate the efficacy and safety of robotic-assisted bladder neck reconstruction in patients with refractory vesicourethral anastomotic stenosis (VUAS) following radical prostatectomy (RP) or radical cystectomy (RC) with orthotopic neobladder (ONB) reconstruction.,Jianwen Huang; Changhao Hou; Song Li; Xiaoyong Hu; Ranxing Yang; Ying Wang; Nailong Cao; Jiong Zhang; Lujie Song; Qiang Fu,2026-01-01,International braz j urol : official journal of the Brazilian Society of Urology,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41092324/,0,en,journal_article,2026,2461041.5,722877.5,6abb8a062bc23beb4df53a1b340f3427,2025-11-04 00:22:52
21,,Two-Year Outcomes of Goniotomy After Failed Surgery for Glaucoma: A Multicenter Study.,To evaluate the 2-year outcomes of goniotomy (GT) in patients with prior failed glaucoma surgery.,Fengbin Lin; Liu Li; Dilimulati Xiaokaiti; Sujie Fan; Zhihong Zhang; Yangfan Yang; Guangxian Tang; Hengli Zhang; Yawen Li; Yunhe Song; Zhixuan Wang; Zige Fang; Jiangang Xu; Xiulan Zhang,2026-01-01,Ophthalmology science,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41049109/,0,en,journal_article,2026,2461041.5,722877.5,6b748f3ad6d8b7b697393569e6643849,2025-11-04 00:22:52
22,,Early Prediction of Acute Kidney Injury Following Liver Transplantation: Development and Validation of a Clinical Risk Model.,The first 48 h following liver transplantation (LT) represent a critical therapeutic window. Early identification of patients who are at high risk of developing acute kidney injury (AKI) can optimize treatment strategies and improve patient outcomes. This study aimed to develop and validate a clinical risk prediction model for AKI within 48 h following LT by utilizing preoperative and intraoperative parameters.,Yuzhi Wei; Ziheng Qi; Wenyan Wu; Chunyu Feng; Bo Yang; Haolin Yin; Caiyun Zhang; Xiaoyan Gao; Haotian Wu; Shichao Sun; Wenfang Zhang; Huan Zhang,2026-01-01,Journal of clinical and experimental hepatology,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/41048885/,0,en,journal_article,2026,2461041.5,722877.5,d05fdc96b752358f9c96f6dcf1514389,2025-11-04 00:22:52
23,,Head-up tilt testing in patients with suspected vasovagal syncope: A meta-regression modelling.,Head-up tilt testing (HUT) is a useful diagnostic tool for patients with suspected reflex syncope. We conducted a meta-regression analysis to evaluate the influence of age and instrumental parameters on HUT outcome.,Pietro Guida; Federica Troisi; Antonio Di Monaco; Giusi Romanazzi; Massimo Iacoviello; Massimo Grimaldi,2026-01-01,International journal of cardiology,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40976356/,0,en,journal_article,2026,2461041.5,722877.5,295c0cc224dd532b86ac6a267baeed6c,2025-11-04 00:22:52
24,,Natural history outcome of moderate tricuspid regurgitation with preserved left-ventricular ejection fraction.,"The long-term natural history of moderate tricuspid regurgitation (TR) patients with preserved left-ventricular ejection fraction (LVEF) and without severe left-sided valvular heart disease (VHD) remains ambiguous. We aimed to assess the outcomes of patients with moderate TR, preserved LVEF and without concomitant severe left-sided VHD.",Davide Margonato; Michele Morosato; Giacomo Ingallina; Cheng Wang; Francesco Ancona; Giorgio Fiore; Vincenzo Rizza; Alberto Preda; Michele De Bonis; Francesco Maisano; Giovanni Benfari; Maurice Enriquez-Sarano; Yan Topilsky; Eustachio Agricola,2026-01-01,International journal of cardiology,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40865733/,0,en,journal_article,2026,2461041.5,722877.5,e59d509b951064406785d8126f0132c5,2025-11-04 00:22:52
25,,DNA methylation patterns and epigenetic aging associated with suicide attempts in bipolar disorder.,"Suicidal thoughts and behaviors (STBs) are a public health issue highly prevalent in bipolar disorder (BD). Multiple factors contribute to STBs, and new evidence highlights the significant role of epigenetics, specifically DNA methylation (DNAm). Additionally, recent studies found accelerated epigenetic aging (EA) in both BD and STBs. This study aimed to detect epigenetic risk factors for STBs, particularly for suicide attempts (SAs), comparing DNAm patterns and EA between BD patients with (BD/SA) and without (BD/non-SA) a history of SAs. Moreover, EA was calculated to explore age acceleration (AgeAccel) in the BD/SA group.",Marina Mitjans; Miriam Acosta-Díez; Anna Giménez-Palomo; Marina Zafrilla-López; Pilar A Saiz; Carme Barrot-Feixat; Esther Jiménez; Sergi Papiol; Javier Defez; Alexandre Xifró-Collsamata; Marisa Ortega-Sánchez; Victoria Ruiz; Patrícia Gavín; María Paz García-Portilla; Leticia González-Blanco; Julio Bobes; Thomas G Schulze; Eduard Vieta; Antoni Benabarre; Bárbara Arias,2026-01-01,Journal of affective disorders,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40858227/,0,en,journal_article,2026,2461041.5,722877.5,87e96fb6ee16b23f2e9a074d360e5798,2025-11-04 00:22:52
26,,PRevention of sudden cardiac death aFter myocardial infarction by defibrillator implantation: Design and rationale of the PROFID EHRA randomized clinical trial.,"Randomized clinical trials from over 20 years ago demonstrated that an implantable cardioverter defibrillator (ICD) improved survival for patients with severely reduced left ventricular ejection fraction (LVEF) after myocardial infarction (MI) compared with optimal medical therapy (OMT) alone. Since then advances in therapy have led to the reduction in the incidence of sudden cardiac death (SCD) in this population, whilst complication rates from ICD implantation are still substantial.",Nikolaos Dagres; Chris P Gale; Ramesh Nadarajah; Serge Boveda; Jose Luis Merino; Jens Cosedis Nielsen; Paulus Kirchhof; Valentina Kutyifa; Miloš Táborský; Holger Thiele; Jan G P Tijssen; Atul Verma; Tom De Potter; Frieder Braunschweig; Béla Merkely; Philipp Sommer; Kevin Vernooy; Mahmoud Suleiman; Helmut Pürerfellner; Gerhard Hindricks,2026-01-01,American heart journal,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40774643/,0,en,journal_article,2026,2461041.5,722877.5,e0e1cd0066b124476be789806084082e,2025-11-04 00:22:52
27,,Forensic pathological and genetic landmarks in sudden cardiac death in the young: An update.,"An episode of sudden death in a young individual is a dramatic event for family members but also a challenge for cardiologists, pediatricians, forensic pathologists and researchers. In the young population, most of sudden deaths are of cardiac origin, in particular due to hereditary cardiac disorders. The autopsy protocol includes a proper macroscopic heart examination and a comprehensive histological analysis. The identification of pathognomonic histopathologic findings may help to unravel the cause of death, but microscopic features are often non-specific and highly ambiguous. Negative autopsy leads to classify the decease as a sudden arrhythmic death syndrome despite concealed cardiomyopathies may be also suspected. The molecular autopsy helps to identify the pathogenic genetic alteration associated with the arrhythmogenic episode leading to the sudden cardiac death. Due to genetic diseases, clinical assessment and genotype-phenotype correlation of relatives is mandatory to early identification of family members at risk and thus adoption of preventive measures, especially in asymptomatic genetic carriers. Specialized teams must carry out a personalized interpretation, integrating all the autopsy findings along with the family history to obtain a conclusive cause of the sudden death. In this review we pretend to update these critical issues.",Simone Grassi; Oscar Campuzano; Elisa Ferri; Giorgia Leone; Riccardo Rossi; Marisa Ortega-Sánchez; Eneko Barberia; Ines Landin; Vincenzo Arena; Georgia Sarquella-Brugada; Ramon Brugada; Antonio Oliva,2026-01-01,Forensic science international. Genetics,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40753706/,0,en,journal_article,2026,2461041.5,722877.5,67abaf84c6a673f711feff4b18fd6ef5,2025-11-04 00:22:52
28,,Phenotypic Heterogeneity of 16p11.2 Microdeletion Syndrome: 5 Case Reports.,Introduction16p11.2 microdeletion syndrome is a rare genetic condition with wide clinical heterogeneity,Sílvia Duarte Costa; Catarina Fraga; Nádia Rodrigues; Cláudia Gonçalves; Sara Pires Silva; Filipa Espada; Ana Rita Soares; Cecília Martins,2026-01-01,Journal of child neurology,pubmed,medical history,https://pubmed.ncbi.nlm.nih.gov/40566944/,0,en,journal_article,2026,2461041.5,722877.5,d8aef3b0f3840731660970cf691a002f,2025-11-04 00:22:52
